Pt,round,idx_in,D_in,idx_out,D_out,Ain1,Ain2,Ain3,Ain4,Ain5,Ain6,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Aout1,Aout2,Aout3,Aout4,Aout5,Aout6,Bout1,Bout2,Bout3,Bout4,Bout5,Bout6
Head,3,70,0.3497487987,70,0.3497487987,-11.97508948,-18.59392579,10.87563929,0.03692559294,3.619910249,-0.02412739144,-4.057493742,-26.46025232,1.43443061,0.04142600123,32.17077034,-0.02444558739,-11.97508948,-18.59392579,10.87563929,0.03692559294,3.619910249,-0.02412739144,-4.057493742,-26.46025232,1.43443061,0.04142600123,32.17077034,-0.02444558739
q1,3,89,0.4747279759,85,0.3563858736,-7.983204374,-18.59372798,7.911260351,0.03489743206,3.32350655,-0.03202946051,0.6379627351,-22.91179774,4.224350581,0.05916520338,32.33116167,-0.03236189042,-10.62776249,-16.64425823,7.118100164,0.03039497853,3.267801203,-0.03755776292,-1.404315843,-22.17425527,3.763844248,0.0422487876,32.18364422,-0.03788368236
peak,3,102,0.6045066205,125,0.3576726974,-0.5484775669,-18.30912251,7.404124475,0.002783715723,3.304990227,-0.03504376514,2.026700545,-22.16891956,4.539004745,0.08196160466,32.30454067,-0.0353761362,8.737667097,-16.25772325,6.577779301,-0.0432237114,3.219939838,-0.04114662511,3.211824955,-21.22593711,4.798943149,0.09947502388,32.25740887,-0.0414783149
q3,3,114,0.4790084363,136,0.349679785,6.467750179,-18.56648308,8.42860716,-0.02509290349,3.365011908,-0.03321841492,3.078378528,-23.40799539,4.100903984,0.1027946118,32.34481161,-0.03355088911,10.10715377,-18.42392241,9.418483637,-0.03948747517,3.343284656,-0.03506634529,4.416298216,-24.82041856,4.001233391,0.1041519243,32.47776194,-0.03540360105
Tail,3,131,0.3411863929,149,0.3411863929,11.29737994,-20.7796128,12.6198842,-0.02303031655,3.476361971,-0.01804044458,5.822091861,-28.98669635,3.144031523,0.1174028376,32.75235627,-0.01838470079,11.29737994,-20.7796128,12.6198842,-0.02303031655,3.476361971,-0.01804044458,5.822091861,-28.98669635,3.144031523,0.1174028376,32.75235627,-0.01838470079
Head,4,79,0.3440995405,79,0.3440995405,-11.61126668,-17.70941171,8.878739377,0.03585793741,3.423405051,-0.03192125418,-2.432920146,-24.20023759,2.760862384,0.04123114475,32.19684971,-0.03224455497,-11.61126668,-17.70941171,8.878739377,0.03585793741,3.423405051,-0.03192125418,-2.432920146,-24.20023759,2.760862384,0.04123114475,32.19684971,-0.03224455497
q1,4,93,0.4234978891,97,0.3510870405,-7.593710863,-15.48638347,5.32930015,0.01676561307,3.125662108,-0.04267879522,-0.1863365841,-20.03999668,4.766189209,0.05004960992,32.15505074,-0.04300673941,-8.971114502,-13.79234581,3.78049219,0.01515428269,2.812523844,-0.04697883435,-0.7334896672,-19.69605111,4.463982278,0.03794591101,32.13836355,-0.04730565894
peak,4,105,0.5063698902,129,0.3514612259,-0.836865718,-14.76754183,4.35531025,-0.0102835143,3.071626136,-0.04484504298,1.242718317,-18.72708588,5.380901577,0.07077032884,32.1277443,-0.04517381963,6.114753692,-12.46422024,2.032682959,-0.04316079226,2.5644524,-0.05182642626,2.232430681,-18.37036353,5.174490429,0.07067266927,32.16380678,-0.05215643877
q3,4,116,0.4332821683,142,0.3504839846,5.363286143,-15.17364539,5.046111954,-0.03292537702,3.132876796,-0.04328342377,2.331882196,-19.40746148,5.241401994,0.09011755977,32.16007764,-0.04361290801,8.630854284,-15.51669762,5.838965143,-0.04507056836,3.02733998,-0.04726843316,3.615574502,-21.25525539,4.811559554,0.09200139127,32.29757403,-0.04760200435
Tail,4,138,0.3489606503,157,0.3489606503,10.31054055,-18.87189383,9.999965596,-0.03696970208,3.369579859,-0.03240594287,4.645303442,-25.56827969,3.830833978,0.1064597259,32.52366485,-0.03274429882,10.31054055,-18.87189383,9.999965596,-0.03696970208,3.369579859,-0.03240594287,4.645303442,-25.56827969,3.830833978,0.1064597259,32.52366485,-0.03274429882
Head,5,94,0.3486374975,94,0.3486374975,-9.819164533,-14.54076817,4.711462003,0.02043162084,2.930438434,-0.04448166137,-1.018082449,-20.45800862,4.208945881,0.03801885249,32.15051492,-0.0448080636,-9.819164533,-14.54076817,4.711462003,0.02043162084,2.930438434,-0.04448166137,-1.018082449,-20.45800862,4.208945881,0.03801885249,32.15051492,-0.0448080636
q1,5,103,0.3798392479,105,0.3503348635,-6.573216094,-12.5684873,2.248045792,0.003060531776,2.614204087,-0.05060676094,-0.1814412752,-18.48532488,4.855554593,0.03974034887,32.11932736,-0.05093420979,-7.237314823,-11.8835798,1.618706441,-0.003293692331,2.503279685,-0.05907397343,-0.191586527,-18.28597758,4.872965917,0.0312990046,32.11048636,-0.05940138168
peak,5,113,0.4115088328,117,0.3572615217,-1.378660772,-11.50101298,0.8810109697,-0.01835306249,2.427844189,-0.05305135874,0.7025211937,-17.4857725,5.184275731,0.04790965047,32.10900233,-0.0533795025,-2.931680046,-9.888700515,-0.8725023793,-0.0245640746,2.170396654,-0.06470644924,0.774087532,-16.62413942,5.439657905,0.03600826133,32.08940697,-0.06503485132
q3,5,123,0.3786372412,131,0.353601185,3.777207337,-11.70484338,1.09645787,-0.03636836949,2.445112364,-0.05264538745,1.623162814,-17.69515358,5.227809856,0.06107867056,32.13155452,-0.05297444081,3.511119684,-10.50857391,0.07361083227,-0.04440743422,2.284941136,-0.0623354522,1.832281383,-17.13907286,5.408889097,0.05322320084,32.12155258,-0.06266492562
Tail,5,132,0.3502655338,142,0.3502655338,6.942614401,-13.02866346,2.736971582,-0.04499997425,2.65638736,-0.0513714746,2.560859358,-18.8607134,5.134487675,0.07581166856,32.18604034,-0.05170214536,6.942614401,-13.02866346,2.736971582,-0.04499997425,2.65638736,-0.0513714746,2.560859358,-18.8607134,5.134487675,0.07581166856,32.18604034,-0.05170214536
